Start Date,Class,Hedge Type,Time Of Use,Number Of Hours,Bid MW,Bid Price,Bid MWHs,Bid MWHs Bid Price,Awarded Mw,Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Clear Price,Weighted Avg Bid Price,Auction,Market ID
03/01/2025,SELL,OPT,PeakWD,1717520,13829.7,10034.3,5618891.2,14495129.36,3060.1,5702.74,1177196.8,2086272.32,1.77,2.58,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,SELL,OBL,PeakWE,36320,1239.1,1121.7,159374.4,801444.3,92.4,335.67,12182.4,16509.27,1.36,5.03,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,BUY,OBL,PeakWD,1194816,30188.2,-58195.78,12603259.2,-24928732.08,6451.0,9518.08,2200396.8,5316932.12,2.42,-1.98,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,BUY,OBL,Off-peak,862712,29534.7,-58243.7,9520677.6,-19385907.04,4143.1,9256.35,1048944.8,2804051.18,2.67,-2.04,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,SELL,OBL,PeakWD,139776,2013.7,1184.58,753513.6,2857818.1,254.9,154.0,94080.0,152010.73,1.62,3.79,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,BUY,OPT,PeakWE,1367968,117264.5,6684.27,16631019.2,8560525.46,10296.2,18336.72,1692718.4,1231036.73,0.73,0.51,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,SELL,OPT,Off-peak,450000,7667.4,3525.27,1840176.0,2607095.04,1586.8,3173.69,380832.0,843824.12,2.22,1.42,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,BUY,OBL,PeakWE,279408,20876.0,-56266.75,3190840.0,-5910703.9,7450.1,4708.69,1117955.2,1781079.65,1.59,-1.85,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,SELL,OBL,Off-peak,39288,922.2,490.56,314048.0,1605924.16,58.7,14.92,14088.0,11715.09,0.83,5.11,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,SELL,OPT,PeakWD,1452512,14723.5,6400.85,6481811.2,8039588.78,3441.9,3835.19,1179275.2,996549.18,0.85,1.24,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,BUY,OBL,PeakWE,504288,27610.4,-57242.79,5268128.0,-11859042.19,6817.0,7879.81,1104472.0,2401744.47,2.17,-2.25,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,SELL,OPT,PeakWE,236736,8352.4,4178.35,1202745.6,1994243.76,1918.8,2545.37,276307.2,446353.83,1.62,1.66,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,BUY,OBL,PeakWE,1944848,45786.2,-62636.14,16285494.4,-1073340.62,9982.3,7886.78,2886369.6,3344053.28,1.16,-0.07,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,BUY,OPT,PeakWD,7283168,188435.9,14128.15,80293643.2,51491561.78,13608.8,37490.86,5716822.4,5154897.59,0.9,0.64,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,BUY,OPT,PeakWE,2131376,133178.7,5586.55,29906774.4,7696323.81,11023.0,17863.21,1822432.0,844950.35,0.46,0.26,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,SELL,OBL,PeakWE,50832,1796.5,974.55,258696.0,1050147.94,278.1,205.07,40046.4,-3678.48,-0.09,4.06,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,BUY,OPT,Off-peak,23379878,292952.5,16093.98,266209152.1,61964674.05,20403.5,54173.52,15981115.2,4832598.73,0.3,0.23,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,SELL,OBL,PeakWE,61440,1992.4,829.09,360140.8,1235268.77,297.6,125.31,54715.2,39221.1,0.72,3.43,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,SELL,OBL,Off-peak,44160,891.4,553.56,213936.0,977175.36,151.4,192.88,36336.0,132937.28,3.66,4.57,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,BUY,OPT,Off-peak,1518000,88814.3,4755.64,21315432.0,8726263.68,8566.8,15439.93,2056032.0,1013623.46,0.49,0.41,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,BUY,OBL,PeakWD,837648,29221.3,-1733.49,9818356.8,2934034.32,6788.8,6639.06,2281036.8,5417561.94,2.38,0.3,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,SELL,OBL,PeakWD,221792,1978.6,909.16,799166.4,2663383.87,229.4,-313.4,115108.8,208102.61,1.81,3.33,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,BUY,OBL,Off-peak,424560,21869.8,-505.59,5248752.0,1601019.6,4919.9,5339.37,1180776.0,2258783.47,1.91,0.31,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,SELL,OBL,Off-peak,1421206,2146.5,3059.44,1585200.4,4526048.05,214.1,392.27,164199.0,745753.48,4.54,2.86,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,BUY,OBL,PeakWD,605600,20699.2,-56775.9,6640281.6,-14774276.53,6108.0,3507.88,1954832.0,3914801.28,2.0,-2.22,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,BUY,OPT,PeakWD,6703664,184765.0,8967.44,99494801.6,31198140.5,11989.3,27612.23,4818060.8,2767492.92,0.57,0.31,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,BUY,OPT,PeakWE,12624352,360488.6,16050.3,210324118.4,41045364.14,22181.0,51541.93,8884088.0,3485782.56,0.39,0.2,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,SELL,OBL,Off-peak,61568,1061.5,490.17,321644.0,1091909.95,121.6,-27.39,41652.8,120210.49,2.89,3.39,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,BUY,OPT,PeakWD,38262064,340483.2,23017.61,387715964.8,120845802.06,22844.9,67206.58,21509104.0,10137187.88,0.47,0.31,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,SELL,OBL,PeakWE,46432,2049.5,979.45,410353.6,1998848.93,181.4,326.88,23219.2,12790.35,0.55,4.87,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,SELL,OPT,Off-peak,633007,9875.0,4137.63,2912300.6,3078046.66,1823.7,2778.0,442106.7,715565.82,1.62,1.06,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,BUY,OPT,PeakWD,4503840,159224.1,9703.53,59853427.2,32751714.14,10644.7,28723.95,4191832.0,3693530.54,0.88,0.55,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,BUY,OBL,PeakWD,766848,22270.3,-56448.56,8875672.0,-10743684.18,6941.3,5313.93,2788544.0,5695854.02,2.04,-1.21,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,BUY,OBL,Off-peak,313312,17975.0,-56226.04,4066911.8,-8447897.2,4812.8,4512.95,1080921.7,2672094.82,2.47,-2.08,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,SELL,OPT,PeakWE,261040,8784.8,3867.79,1267758.4,2383529.89,2014.5,2545.07,286372.8,576056.86,2.01,1.88,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,SELL,OBL,PeakWE,93168,1993.4,974.64,373756.8,1293682.5,335.0,-55.84,70608.0,121034.6,1.71,3.46,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,SELL,OBL,Off-peak,118790,1122.8,940.34,380290.0,1664646.49,136.9,236.25,56412.7,187463.77,3.32,4.38,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,BUY,OBL,PeakWE,336960,25993.5,-1516.04,3743064.0,331902.43,7069.8,5291.25,1018051.2,2060853.26,2.02,0.09,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,SELL,OPT,PeakWD,9721712,28901.7,19616.27,30610998.4,37652276.69,4722.2,10155.77,3188857.6,3190788.62,1.0,1.23,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,BUY,OBL,PeakWE,532912,28349.5,-58025.97,6165494.4,-9441312.86,8040.1,6779.59,1466846.4,3224850.4,2.2,-1.53,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,BUY,OPT,PeakWE,2728096,148571.2,10096.43,30542467.2,17391773.2,13083.9,29108.12,2655419.2,1816420.9,0.68,0.57,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,BUY,OBL,Off-peak,972384,31080.1,-59231.05,11510247.9,-18001360.75,5075.8,12681.2,1425389.0,3395852.59,2.38,-1.56,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,SELL,OPT,PeakWE,547296,10375.1,8543.98,2080611.2,6000297.95,1908.7,4130.98,371646.4,695444.35,1.87,2.88,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,BUY,OBL,PeakWE,233520,20437.1,-57232.41,2646984.0,-6424656.96,6492.8,2438.61,831462.4,1398562.3,1.68,-2.43,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,SELL,OBL,PeakWE,674960,2521.6,2186.0,920577.6,2164822.46,401.1,-245.71,172073.6,277969.08,1.62,2.35,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,SELL,OPT,PeakWE,372864,11183.5,3897.05,2106848.0,2485996.21,2266.9,2244.96,317068.8,299291.19,0.94,1.18,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,SELL,OPT,Off-peak,7644008,29020.1,14968.14,26065057.0,19109938.33,4790.4,8944.47,3399302.8,3232532.09,0.95,0.73,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,SELL,OPT,PeakWE,3613024,26525.4,14165.27,13022460.8,12756903.97,4198.2,6782.55,1438406.4,1297011.65,0.9,0.98,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,BUY,OPT,PeakWE,1079568,111090.3,7459.27,15997003.2,8764746.19,7963.8,19862.55,1146787.2,1070406.16,0.93,0.55,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,SELL,OBL,PeakWD,118608,1889.1,1249.6,634737.6,2851283.57,243.0,393.99,81648.0,28604.26,0.35,4.49,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,SELL,OPT,PeakWD,765744,10149.7,6094.5,3410299.2,5728717.68,2717.1,3414.42,912945.6,1346012.45,1.47,1.68,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,BUY,OPT,PeakWE,2476000,152758.8,11108.98,30365496.0,17685765.57,10963.3,30007.42,2180339.2,1817877.84,0.83,0.58,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,SELL,OBL,PeakWD,117024,2296.5,1019.0,1145913.6,4672745.12,213.0,314.57,93321.6,20672.25,0.22,4.08,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,SELL,OPT,Off-peak,1069394,11527.7,8331.14,3589573.1,8454286.82,2543.9,4945.1,855383.3,1584387.54,1.85,2.36,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,SELL,OPT,Off-peak,943224,10277.2,7161.38,3155033.6,7528317.22,2163.9,4440.75,717415.2,1196041.32,1.67,2.39,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,SELL,OBL,PeakWD,2414480,2940.5,3941.39,2970059.2,9091999.66,465.3,641.31,522054.4,991473.26,1.9,3.06,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,SELL,OPT,PeakWD,1003520,11198.4,5538.46,4206705.6,8683484.05,2497.6,3587.92,898508.8,1641886.88,1.83,2.06,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,SELL,OPT,Off-peak,545032,8290.7,4079.95,2065901.6,2996545.46,1876.9,2661.64,478964.0,808265.45,1.69,1.45,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,BUY,OPT,Off-peak,4421290,133383.4,9750.41,44761154.2,24591875.77,11622.2,28609.76,3919186.6,2461140.45,0.63,0.55,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,SELL,OBL,Off-peak,49780,813.7,647.66,186168.8,975574.28,96.3,198.35,22741.2,94329.9,4.15,5.24,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,BUY,OPT,Off-peak,2678008,106134.6,6014.04,28574132.8,13658385.35,9755.5,17085.14,2949446.4,1855307.17,0.63,0.48,2025.1st6.AnnualAuction.Seq3,7591
06/01/2025,BUY,OPT,PeakWD,3416784,159920.2,11148.01,53733187.2,31219078.8,9516.5,30186.12,3197544.0,3557674.07,1.11,0.58,2025.1st6.AnnualAuction.Seq3,7591
10/01/2025,SELL,OBL,PeakWD,218816,2179.3,1251.58,1086086.4,4772764.06,303.8,563.86,154974.4,149738.02,0.97,4.39,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,SELL,OPT,PeakWD,1315920,8338.8,4662.11,3588259.2,5414970.21,2418.4,3369.99,946078.4,1196616.17,1.26,1.51,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,SELL,OBL,PeakWD,128896,1395.8,943.77,515708.8,1606180.51,199.7,258.69,74643.2,31684.89,0.42,3.11,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,SELL,OPT,PeakWE,460448,8627.4,4496.62,1789444.8,2885560.96,2344.8,2406.15,458001.6,447814.68,0.98,1.61,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,BUY,OPT,Off-peak,2014891,101765.8,3803.91,28075697.9,10155420.67,8034.3,13162.9,2193299.8,1061332.0,0.48,0.36,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,BUY,OBL,PeakWE,469840,22509.6,-2885.83,4819324.8,-3406706.26,5395.1,4474.16,954059.2,1782561.44,1.87,-0.71,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,BUY,OPT,PeakWD,7146368,211938.2,12650.05,95270460.8,48694740.19,9635.3,43567.22,3963828.8,3669903.9,0.93,0.51,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,SELL,OBL,Off-peak,14136,396.3,261.14,98282.4,656237.51,11.0,60.56,2728.0,14033.33,5.14,6.68,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,SELL,OPT,PeakWE,362768,6896.7,3324.04,1155897.6,1585499.18,1985.1,2153.04,286985.6,335793.38,1.17,1.37,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,SELL,OPT,PeakWE,436816,8545.9,4086.39,1558660.8,2237861.5,2323.5,2455.52,398926.4,499879.08,1.25,1.44,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,SELL,OBL,Off-peak,28236,436.9,145.98,139244.1,452085.09,9.4,-16.2,3778.2,3783.25,1.0,3.25,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,BUY,OBL,PeakWD,1268352,28594.0,-3630.43,13728462.4,1822567.78,7832.4,4187.78,3462972.8,7574018.81,2.19,0.13,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,SELL,OPT,PeakWE,251312,5754.6,2337.39,936113.6,734885.73,1639.7,1430.27,268657.6,187422.31,0.7,0.79,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,SELL,OPT,PeakWD,5035888,15259.0,14602.06,14034852.8,20956539.86,2839.2,6952.67,2162755.2,1931700.02,0.89,1.49,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,BUY,OPT,PeakWE,2222352,135213.2,7093.72,29815686.4,13789721.65,9959.6,23571.66,2080720.0,1308712.54,0.63,0.46,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,SELL,OBL,Off-peak,68370,793.7,556.3,438427.8,1951248.97,21.6,275.13,10490.9,9134.73,0.87,4.45,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,SELL,OBL,PeakWE,803520,1716.9,3642.28,645358.4,2297207.57,276.5,564.68,110214.4,338980.1,3.08,3.56,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,BUY,OPT,PeakWD,51083984,506157.8,36094.83,697364046.4,165003907.17,20096.8,117148.15,24181192.0,12533319.07,0.52,0.24,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,BUY,OPT,PeakWE,2519328,154551.5,8657.54,31294452.8,13667113.76,8622.0,32942.59,1549006.4,1086264.85,0.7,0.44,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,BUY,OPT,Off-peak,28889367,415546.5,16260.66,457477908.0,67496657.12,21222.6,51513.41,20360498.9,6132403.31,0.3,0.15,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,BUY,OBL,PeakWD,1121872,27547.5,-3660.56,11628292.8,-14021253.86,6870.9,7112.48,2124516.8,4502190.13,2.12,-1.21,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,BUY,OBL,PeakWE,2535936,49804.5,-7612.14,19294992.0,-3036068.08,9250.3,14125.81,3186432.0,5656676.98,1.78,-0.16,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,SELL,OBL,PeakWE,41984,1301.2,632.11,198598.4,626991.26,40.4,96.38,7430.4,11015.94,1.48,3.16,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,BUY,OBL,PeakWE,440624,28510.8,-3292.96,5079003.2,-90890.16,7742.4,3981.36,1258558.4,2410281.44,1.92,-0.02,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,SELL,OPT,PeakWD,1621536,10382.7,7197.54,4385291.2,7514687.52,2218.4,4402.0,882952.0,1082594.81,1.23,1.71,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,BUY,OPT,PeakWE,17719152,464376.1,22336.3,307346771.2,56635492.11,20321.5,79051.68,11550400.0,4610229.72,0.4,0.18,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,SELL,OBL,PeakWD,86592,1393.3,867.66,490441.6,2304249.02,112.4,322.84,39564.8,24818.69,0.63,4.7,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,BUY,OPT,PeakWE,948960,96567.0,4861.28,13905648.0,6458475.46,9222.8,14529.37,1328083.2,774894.6,0.58,0.46,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,BUY,OBL,PeakWE,236304,19263.6,-1343.1,2773958.4,-30999.17,5503.1,2244.02,792446.4,1186211.94,1.5,-0.01,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,BUY,OBL,PeakWD,6432400,57010.4,-9761.28,49259401.6,-19362920.35,9116.2,18542.08,6945043.2,12845260.67,1.85,-0.39,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,BUY,OPT,Off-peak,3945260,140446.8,7395.92,47348470.8,19756983.46,10448.7,24461.01,3147785.5,1771865.91,0.56,0.42,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,SELL,OBL,PeakWD,69216,902.3,401.44,303172.8,628818.29,210.8,159.51,70828.8,-61828.42,-0.87,2.07,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,BUY,OBL,PeakWE,574416,31532.4,-2023.95,5577120.0,-1647853.28,7598.6,7103.72,1143107.2,2015015.21,1.76,-0.3,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,BUY,OPT,Off-peak,3640607,112451.7,7397.44,36339246.8,17853960.02,8265.8,22662.17,2733611.3,2015378.66,0.74,0.49,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,BUY,OPT,Off-peak,1531400,92768.1,4790.17,23006488.8,10728671.95,7235.7,17258.43,1794453.6,1088412.47,0.61,0.47,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,BUY,OBL,Off-peak,798086,24667.9,-2133.74,8361748.7,-4919689.57,4592.7,8346.65,1125341.5,1463698.74,1.3,-0.59,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,SELL,OPT,Off-peak,729927,7977.5,5321.22,2489902.3,5082890.29,1805.0,3410.06,550845.8,879179.18,1.6,2.04,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,SELL,OPT,Off-peak,507280,5643.9,1558.67,1428219.1,819891.44,1825.8,1127.46,471792.9,290905.17,0.62,0.57,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,BUY,OBL,PeakWD,517408,20344.0,-756.91,6988446.4,5319673.04,5913.3,3479.57,1987608.0,3723657.68,1.87,0.76,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,BUY,OPT,PeakWE,2039120,121045.5,8397.26,20377152.0,11435136.8,7620.7,27153.32,1425667.2,1145924.3,0.8,0.56,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,SELL,OPT,PeakWE,215136,7144.5,2633.63,1028808.0,692943.98,1951.7,1678.65,281044.8,182083.39,0.65,0.67,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,BUY,OBL,PeakWD,606144,20939.4,-1387.38,7370668.8,-774885.06,6658.2,2686.71,2343686.4,3359935.02,1.43,-0.11,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,BUY,OBL,Off-peak,249507,14591.9,46.36,3640756.9,3162905.26,4880.0,2256.33,1212256.0,1443516.46,1.19,0.87,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,SELL,OBL,PeakWE,57968,1671.3,805.14,314035.2,1193981.54,186.8,180.23,37816.0,776.72,0.02,3.8,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,SELL,OPT,Off-peak,895960,8492.8,4294.12,2612551.9,3962269.51,2122.8,3007.07,634888.7,821051.76,1.29,1.52,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,BUY,OBL,PeakWE,264960,22265.6,-967.25,3631798.4,2087710.13,6078.5,3041.97,975041.6,1578822.6,1.62,0.57,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,SELL,OPT,Off-peak,403496,6025.5,2052.84,1494324.0,1149256.8,1279.7,1531.34,317365.6,361800.35,1.14,0.77,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,SELL,OBL,Off-peak,16262,230.8,157.24,58823.9,336647.95,7.9,13.06,1959.2,5932.93,3.03,5.72,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,BUY,OPT,Off-peak,3427485,138137.9,7658.12,44651419.5,21395406.41,9772.0,26031.07,2961883.2,1816792.65,0.61,0.48,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,SELL,OBL,Off-peak,26128,446.0,153.73,128616.0,332920.09,46.7,-26.03,17705.6,20.92,0.0,2.59,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,BUY,OBL,Off-peak,1087838,28621.1,-2082.02,9509066.1,-8452147.4,5022.2,8334.74,1328384.7,1692516.15,1.27,-0.89,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,BUY,OBL,Off-peak,294872,17089.4,-352.69,4238171.2,3349907.12,4713.7,3199.31,1168997.6,2260729.41,1.93,0.79,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,SELL,OBL,PeakWE,53888,1934.8,912.32,408070.4,1786822.13,173.1,493.21,23531.2,63176.39,2.68,4.38,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,BUY,OBL,Off-peak,4342370,45430.8,-7620.18,29632122.6,-19176613.41,7918.7,12432.3,5320951.6,3869897.86,0.73,-0.65,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,BUY,OPT,PeakWE,1461136,110978.5,7267.32,19610401.6,10972007.28,6944.0,25341.66,1167510.4,1308601.87,1.12,0.56,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,SELL,OBL,Off-peak,988012,1332.0,2480.27,1003669.3,1956820.37,175.6,1225.21,147176.5,170861.68,1.16,1.95,2025.2nd6.AnnualAuction.Seq4,7609
09/01/2025,BUY,OBL,PeakWD,1702624,37303.3,-4057.27,16785000.0,-15493597.73,7287.9,10590.71,2722910.4,5080020.54,1.87,-0.92,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,SELL,OBL,PeakWD,107664,1785.9,680.19,577374.4,1629511.12,280.0,214.28,90787.2,51266.96,0.56,2.82,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,SELL,OBL,PeakWD,2094400,1894.2,6149.71,1653667.2,6623595.14,353.2,1985.88,334776.0,518484.27,1.55,4.01,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,SELL,OPT,PeakWD,674048,7415.9,4753.21,2500112.0,2725144.27,2064.6,2438.15,697435.2,641527.15,0.92,1.09,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,SELL,OBL,PeakWE,21760,797.2,445.76,127552.0,648816.48,81.3,89.05,13008.0,-11741.43,-0.9,5.09,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,BUY,OPT,PeakWD,7113648,177311.9,12055.28,78288836.8,43732112.9,9143.5,37072.66,4719288.0,4418235.46,0.94,0.56,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,SELL,OBL,PeakWE,36000,1378.6,692.79,198518.4,831962.45,111.7,166.29,16084.8,-1685.9,-0.1,4.19,2025.2nd6.AnnualAuction.Seq4,7609
08/01/2025,BUY,OPT,PeakWD,3981536,162851.4,9694.91,59039862.4,33003546.64,7541.2,32892.28,2719369.6,3650795.23,1.34,0.56,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,BUY,OPT,PeakWD,4841280,178692.1,10264.62,68071764.8,35984658.24,9346.5,35029.16,3501124.8,2450641.56,0.7,0.53,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,BUY,OPT,PeakWD,3172928,138942.4,7024.34,48907724.8,23842206.08,10383.1,21028.27,3654851.2,2502165.97,0.68,0.49,2025.2nd6.AnnualAuction.Seq4,7609
12/01/2025,SELL,OPT,PeakWD,998976,8515.9,4300.0,2997596.8,2612082.88,2024.5,2909.17,712624.0,597842.49,0.84,0.87,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,SELL,OPT,Off-peak,3806016,14691.3,6908.45,12465057.4,9414788.1,3474.1,4277.52,2664907.7,1416924.95,0.53,0.76,2025.2nd6.AnnualAuction.Seq4,7609
11/01/2025,SELL,OPT,PeakWD,1221872,9774.9,6723.53,3659518.4,7991408.85,2388.6,4102.84,827123.2,1037124.21,1.25,2.18,2025.2nd6.AnnualAuction.Seq4,7609
07/01/2025,SELL,OPT,PeakWE,2122448,14145.2,10046.1,6501651.2,7721946.85,3202.8,5183.1,1292921.6,773405.4,0.6,1.19,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,SELL,OPT,Off-peak,795111,6799.3,3389.95,2150506.1,2514785.84,1830.1,2282.03,532745.2,562546.79,1.06,1.17,2025.2nd6.AnnualAuction.Seq4,7609
10/01/2025,BUY,OBL,Off-peak,669856,20873.6,-43.83,7177545.0,7425423.74,5757.1,6707.99,1792482.4,3637433.72,2.03,1.03,2025.2nd6.AnnualAuction.Seq4,7609
01/01/2026,BUY,OBL,PeakWE,3098384,43516.9,-14291.34,17656404.8,-10856579.33,10581.2,6583.1,4453342.4,6167789.72,1.38,-0.61,2026.1st6.AnnualAuction.Seq5,7649
03/01/2026,BUY,OBL,PeakWD,1565856,27541.7,-6806.72,14223612.8,-9918465.25,4906.4,7933.09,2157667.2,4948181.05,2.29,-0.7,2026.1st6.AnnualAuction.Seq5,7649
03/01/2026,BUY,OBL,PeakWE,616688,25278.9,-5193.55,5077147.2,-3248753.49,5122.4,5674.26,1008734.4,2065700.6,2.05,-0.64,2026.1st6.AnnualAuction.Seq5,7649
05/01/2026,SELL,OBL,Off-peak,16688,204.6,177.44,70348.8,236331.41,60.2,93.98,22465.6,27942.71,1.24,3.36,2026.1st6.AnnualAuction.Seq5,7649
02/01/2026,BUY,OBL,PeakWD,654208,18695.5,-3731.81,6057859.2,-651193.28,5287.0,3645.55,1696966.4,3021000.41,1.78,-0.11,2026.1st6.AnnualAuction.Seq5,7649
01/01/2026,SELL,OBL,Off-peak,567429,1113.2,1306.98,713814.1,2853284.29,169.9,-240.66,141822.5,181299.04,1.28,4.0,2026.1st6.AnnualAuction.Seq5,7649
