 Start Date, Class, Hedge Type, Time Of Use, Number Of Hours, Bid MW, Bid Price,Bid MWHs,Bid MWHs Bid Price, Awarded Mw, Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Bid Price,Weighted Avg Clear Price,Auction
11/1/2021,BUY,OBL,PeakWE,255760,19296.4,-59713.22,3069817.6,-16237567.2,3574.3,877.369746,523070.4,500739.9248,0.957308853,-5.289424101,2021_2nd6_Annual_Seq5
11/1/2021,BUY,OPT,Off-peak,1270220,69723,3177.88,17844495.8,5494674.937,4617.9,9205.30709,1226845.1,602540.198,0.491129808,0.307919876,2021_2nd6_Annual_Seq5
11/1/2021,BUY,OPT,PeakWD,2640352,141226.8,4905.02,49047190.4,16179658.21,5779,17240.61421,2042318.4,1645361.611,0.80563423,0.32987941,2021_2nd6_Annual_Seq5
11/1/2021,BUY,OPT,PeakWE,895200,85393.9,3636.22,12912836.8,4237064.368,5257.4,11819.43138,807369.6,479434.7448,0.593823132,0.328128082,2021_2nd6_Annual_Seq5
11/1/2021,SELL,OBL,Off-peak,20279,505.2,41.31,127705.2,87465.017,52.2,-15.22029,12580.2,3412.898099,0.271291243,0.684897851,2021_2nd6_Annual_Seq5
11/1/2021,SELL,OBL,PeakWD,17568,265.4,33.55,96902.4,63256.352,25.5,-3.988465,8568,6836.747467,0.797939714,0.652784162,2021_2nd6_Annual_Seq5
11/1/2021,SELL,OBL,PeakWE,9168,330.7,38.2,48568,24239.344,64.3,-49.995265,9310.4,4620.812864,0.496306589,0.499080547,2021_2nd6_Annual_Seq5
11/1/2021,SELL,OPT,Off-peak,135817,2935.2,813.51,750510.4,743234.72,552.4,387.66695,141064.4,111230.9324,0.788511718,0.990305691,2021_2nd6_Annual_Seq5
11/1/2021,SELL,OPT,PeakWD,212928,3052.4,999.08,1083787.2,1352143.904,503,576.368867,174454.4,243447.6906,1.39548037,1.247610143,2021_2nd6_Annual_Seq5
11/1/2021,SELL,OPT,PeakWE,88880,2803.5,985.6,427384,560360.624,566.3,449.031357,83364.8,73369.53011,0.880102035,1.311140857,2021_2nd6_Annual_Seq5
12/1/2021,BUY,OBL,Off-peak,360096,18751,-58512.72,4650248,-26631386.26,3548.4,1205.554227,880003.2,587690.5459,0.667827737,-5.726874407,2021_2nd6_Annual_Seq5
12/1/2021,BUY,OBL,PeakWD,584752,20569.2,-60518.34,7569465.6,-39604337.01,4298.7,1154.69359,1581921.6,1395242.013,0.881991885,-5.232117973,2021_2nd6_Annual_Seq5
12/1/2021,BUY,OBL,PeakWE,183296,17418,-59751.28,2229504,-13989816.32,3704.1,810.131839,474124.8,330779.07,0.697662451,-6.274855896,2021_2nd6_Annual_Seq5
12/1/2021,BUY,OPT,Off-peak,918840,57806.6,2332.28,14336036.8,4006300.128,4521.6,6328.09879,1121356.8,583651.2987,0.520486699,0.279456602,2021_2nd6_Annual_Seq5
12/1/2021,BUY,OPT,PeakWD,2096864,113992.2,3890.27,41949129.6,13126364.96,5849.8,12523.58607,2152726.4,1577817.804,0.732939311,0.312911497,2021_2nd6_Annual_Seq5
12/1/2021,BUY,OPT,PeakWE,571008,69590.2,2860.46,8907545.6,2772646.272,5093.2,8428.467218,651929.6,400676.5499,0.614600948,0.311269389,2021_2nd6_Annual_Seq5
12/1/2021,SELL,OBL,Off-peak,18104,447.4,27.09,110955.2,55967.648,131.8,-1.797849,32686.4,3024.1337,0.092519632,0.504416629,2021_2nd6_Annual_Seq5
12/1/2021,SELL,OBL,PeakWD,23920,327.1,61.25,120372.8,116599.328,37.6,-3.905369,13836.8,15402.4921,1.113154205,0.968651788,2021_2nd6_Annual_Seq5
12/1/2021,SELL,OBL,PeakWE,8192,395.4,48.95,50611.2,26992,67.9,-9.958183,8691.2,1803.71703,0.207533716,0.533320688,2021_2nd6_Annual_Seq5
12/1/2021,SELL,OPT,Off-peak,92752,2829.1,698.65,701616.8,1082080.296,429.7,256.19383,106565.6,59251.86168,0.556013026,1.542266799,2021_2nd6_Annual_Seq5
12/1/2021,SELL,OPT,PeakWD,172960,2997.3,688.18,1103006.4,1236546.976,457.1,415.675678,168212.8,189329.7141,1.125536904,1.121069629,2021_2nd6_Annual_Seq5
12/1/2021,SELL,OPT,PeakWE,55808,3296.5,699.31,421952,414351.104,669.4,373.489929,85683.2,76152.88316,0.888772632,0.981986349,2021_2nd6_Annual_Seq5
1/1/2022,BUY,OBL,Off-peak,1650525,38163,-9880.93,26847510.8,-5146130.684,8077.9,1633.883922,5414607.3,4974025.199,0.91863083,-0.191679993,2022_1st6_Annual_Seq6
1/1/2022,BUY,OBL,PeakWD,2611808,43330.1,-12014.74,38093027.2,2929147.024,7752.2,1816.462244,7112153.6,8411599.646,1.182707815,0.076894572,2022_1st6_Annual_Seq6
1/1/2022,BUY,OBL,PeakWE,1033312,38042.5,-11478.75,15016921.6,-4168847.792,7266.2,1544.475263,2768307.2,2707851.098,0.978161346,-0.277610012,2022_1st6_Annual_Seq6
1/1/2022,BUY,OPT,Off-peak,21859996,207093.9,7175.21,203651018.1,35116440.35,10322.7,31216.73565,9613248.3,2088799.915,0.217283466,0.172434396,2022_1st6_Annual_Seq6
1/1/2022,BUY,OPT,PeakWD,37230944,285622.3,12257.75,328465707.2,85399584.08,11565.6,54346.6086,14121252.8,5618835.219,0.397899202,0.259995434,2022_1st6_Annual_Seq6
1/1/2022,BUY,OPT,PeakWE,13216352,220939,7653.67,121360988.8,24503059.82,11162.1,35207.94525,6053891.2,1973360.23,0.325965592,0.201902276,2022_1st6_Annual_Seq6
1/1/2022,SELL,OPT,Off-peak,8432,3521.4,266.92,873307.2,6865539.992,109.8,48.201436,27230.4,19523.8558,0.716987477,7.86154058,2022_1st6_Annual_Seq6
1/1/2022,SELL,OPT,PeakWD,11760,3691.7,344.47,1240411.2,15833881.39,106.4,83.271171,35750.4,47155.53535,1.319021195,12.76502614,2022_1st6_Annual_Seq6
1/1/2022,SELL,OPT,PeakWE,5120,3725.1,293.51,596016,5585510.08,173.5,64.022853,27760,23680.36662,0.853039144,9.371409627,2022_1st6_Annual_Seq6
2/1/2022,BUY,OBL,Off-peak,308965,21398.7,-9106.12,4800891.7,-4361980.696,4755.4,796.822297,1065209.6,465301.834,0.436817162,-0.908577191,2022_1st6_Annual_Seq6
2/1/2022,BUY,OBL,PeakWD,553648,26105.2,-10055.68,8357380.8,-8077525.76,4942.9,1041.814724,1581728,897373.8197,0.567337633,-0.966514026,2022_1st6_Annual_Seq6
2/1/2022,BUY,OBL,PeakWE,209152,22037,-9833.47,2820736,-2536525.952,4621.1,954.103027,591500.8,294368.0545,0.497662986,-0.899242592,2022_1st6_Annual_Seq6
2/1/2022,BUY,OPT,Off-peak,884262,68839.3,2031.64,15492193.2,3564880.804,3784.2,7243.265909,851907.8,374782.0832,0.439932682,0.230108207,2022_1st6_Annual_Seq6
2/1/2022,BUY,OPT,PeakWD,1943824,131488.7,3687.9,42185462.4,11802207.06,4799.5,11748.09196,1547364.8,1000501.486,0.646584106,0.279769532,2022_1st6_Annual_Seq6
2/1/2022,BUY,OPT,PeakWE,592688,77219.8,2670.19,9915398.4,2710198.176,4413.5,8134.398149,566048,254114.5102,0.448927494,0.273332252,2022_1st6_Annual_Seq6
2/1/2022,SELL,OPT,Off-peak,7168,2887.2,258.46,646732.8,5520256.896,119.6,43.659109,26790.4,18745.35013,0.699704003,8.535606816,2022_1st6_Annual_Seq6
2/1/2022,SELL,OPT,PeakWD,11200,3686.1,339.67,1179552,14804340.16,181.2,74.913681,57984,60573.08493,1.044651713,12.55081604,2022_1st6_Annual_Seq6
2/1/2022,SELL,OPT,PeakWE,4352,3730.2,305.15,477465.6,4595411.328,141.1,66.888401,18060.8,14384.15869,0.796429765,9.624591443,2022_1st6_Annual_Seq6
3/1/2022,BUY,OBL,Off-peak,547237,22573.8,-10715.42,7250407,-2655771.315,4294.7,743.23411,1391451.7,1378467.893,0.990668877,-0.366292722,2022_1st6_Annual_Seq6
3/1/2022,BUY,OBL,PeakWD,1036752,29549.3,-13352.32,13797251.2,-5156740.064,5292.7,832.025496,2474078.4,3139745.322,1.269056519,-0.373751263,2022_1st6_Annual_Seq6
3/1/2022,BUY,OBL,PeakWE,306560,23312.4,-11770.6,3970862.4,-2171388.336,4685.6,662.844097,756054.4,646774.1999,0.855459872,-0.546830415,2022_1st6_Annual_Seq6
3/1/2022,BUY,OPT,Off-peak,1459606,68169.3,3128.8,19488005.1,6268818.727,4362.6,10405.61076,1236091.8,656594.9936,0.531186271,0.321675754,2022_1st6_Annual_Seq6
3/1/2022,BUY,OPT,PeakWD,3446800,136431.1,5619.05,55006985.6,20183015.15,5076.2,18868.37359,2235124.8,1407522.555,0.629728843,0.366917309,2022_1st6_Annual_Seq6
3/1/2022,BUY,OPT,PeakWE,969792,84368.4,3754.33,12713684.8,4113384.128,5042.2,12187.16482,802968,391896.4914,0.488059912,0.323539886,2022_1st6_Annual_Seq6
3/1/2022,SELL,OPT,Off-peak,9633,2911.8,265.92,719214.6,6201415.909,172.7,62.084047,42656.9,48850.88217,1.145204695,8.622483344,2022_1st6_Annual_Seq6
3/1/2022,SELL,OPT,PeakWD,17296,4078.9,394.36,1501035.2,17463856.21,187,135.419681,68816,95050.27755,1.381223517,11.63454142,2022_1st6_Annual_Seq6
3/1/2022,SELL,OPT,PeakWE,5632,3754.2,333.53,480537.6,4585277.312,134.3,101.836658,17190.4,24637.51046,1.433213332,9.541974056,2022_1st6_Annual_Seq6
4/1/2022,BUY,OBL,Off-peak,389432,19694,-8949.86,4992852.8,-3754202.432,3738.3,1414.004598,959363.2,526115.4074,0.548400655,-0.751915304,2022_1st6_Annual_Seq6
4/1/2022,BUY,OBL,PeakWD,712720,25324.4,-9614.73,9169857.6,-4279999.44,4750.6,2012.439732,1722587.2,1448564.263,0.84092362,-0.466746554,2022_1st6_Annual_Seq6
4/1/2022,BUY,OBL,PeakWE,252720,21910.1,-9492.23,3345307.2,-2946486.96,4207.4,1433.598963,668044.8,718689.9122,1.075810952,-0.880782177,2022_1st6_Annual_Seq6
4/1/2022,BUY,OPT,Off-peak,1675752,67513.9,3344.02,17853872,5745106.392,3696.6,11172.47237,906752.8,510636.1805,0.563148171,0.321784899,2022_1st6_Annual_Seq6
4/1/2022,BUY,OPT,PeakWD,3202992,137243.4,5529.5,48881961.6,17013875.01,4250.5,18443.74896,1462499.2,1159735.605,0.792982044,0.348060398,2022_1st6_Annual_Seq6
4/1/2022,BUY,OPT,PeakWE,1109440,85773.2,3665.63,13394672,4343806.176,4189.4,12702.41512,623638.4,367667.1075,0.589551746,0.324293583,2022_1st6_Annual_Seq6
4/1/2022,SELL,OPT,Off-peak,18000,4331.8,390.99,1039632,6716882.4,252.8,156.223098,60672,110481.0405,1.820955968,6.460826908,2022_1st6_Annual_Seq6
4/1/2022,SELL,OPT,PeakWD,39312,4701.3,725.64,1579636.8,19122410.5,146,363.718418,49056,99815.20554,2.034719617,12.1055742,2022_1st6_Annual_Seq6
4/1/2022,SELL,OPT,PeakWE,8928,4310.5,428.53,620712,6424210.8,246.2,158.307089,35452.8,62584.1871,1.765281927,10.34974481,2022_1st6_Annual_Seq6
5/1/2022,BUY,OBL,Off-peak,516200,22299.7,-10807.71,6052925.6,-5939710.264,4625.5,436.413094,1232636,514250.7194,0.417195928,-0.981295766,2022_1st6_Annual_Seq6
5/1/2022,BUY,OBL,PeakWD,972832,29872,-13747.15,11042656,-11660226.77,5900,140.699225,2121651.2,1867444.659,0.880184575,-1.055925927,2022_1st6_Annual_Seq6
5/1/2022,BUY,OBL,PeakWE,353856,24853.1,-12239.3,4216636.8,-4248830.048,5036.5,583.527354,861020.8,783748.4427,0.910254947,-1.007634816,2022_1st6_Annual_Seq6
5/1/2022,BUY,OPT,Off-peak,1572984,79719.2,3226.72,22567657.6,6585931.296,3902.5,11387.02381,1078364,539129.2223,0.499951058,0.291830522,2022_1st6_Annual_Seq6
5/1/2022,BUY,OPT,PeakWD,3935408,158820.8,7648.96,60892857.6,23396205.62,4095,27776.71129,1529638.4,1244583.254,0.813645404,0.38421921,2022_1st6_Annual_Seq6
5/1/2022,BUY,OPT,PeakWE,1088640,97640.7,3852.36,16524259.2,5445972.192,4317.5,13777.50557,753840,499997.9546,0.663268007,0.329574363,2022_1st6_Annual_Seq6
5/1/2022,SELL,OPT,Off-peak,18848,3495.1,403.03,866784.8,7032138.456,206.4,174.992137,51187.2,94063.1231,1.837629781,8.11290006,2022_1st6_Annual_Seq6
5/1/2022,SELL,OPT,PeakWD,39984,4611.6,798.85,1549497.6,22128785.95,265.8,423.894794,89308.8,181285.1054,2.029868337,14.28126507,2022_1st6_Annual_Seq6
5/1/2022,SELL,OPT,PeakWE,11680,4640.7,482.69,742512,7530395.84,328.3,205.51935,52528,94235.67907,1.794008511,10.14178335,2022_1st6_Annual_Seq6
6/1/2022,BUY,OBL,Off-peak,344160,20903.8,-9037.89,5016912,-3717175.2,4722.6,1000.059374,1133424,545390.3759,0.481188307,-0.740928922,2022_1st6_Annual_Seq6
6/1/2022,BUY,OBL,PeakWD,659648,27129.5,-10137.53,9549584,-4756227.168,6027.1,2325.20919,2121539.2,2514969.919,1.185445887,-0.498055954,2022_1st6_Annual_Seq6
6/1/2022,BUY,OBL,PeakWE,195456,22760.4,-9841.1,2913331.2,-2132147.072,5015.7,1258.648438,642009.6,637262.3944,0.992605709,-0.731858799,2022_1st6_Annual_Seq6
6/1/2022,BUY,OPT,Off-peak,1023600,77880.9,3660.81,18691416,4617221.04,3790.4,12954.66491,909696,381935.1957,0.419849264,0.247023609,2022_1st6_Annual_Seq6
6/1/2022,BUY,OPT,PeakWD,2496384,154343.9,5388.97,54329052.8,16459849.82,3931.3,20492.64368,1383817.6,1084723.632,0.783863157,0.30296589,2022_1st6_Annual_Seq6
6/1/2022,BUY,OPT,PeakWE,727808,103613.5,3291.57,13262528,3677641.984,3807.3,13084.07976,487334.4,355513.9061,0.729507103,0.2772957,2022_1st6_Annual_Seq6
6/1/2022,SELL,OPT,Off-peak,10800,3491.3,321.56,837912,6499260,281.7,97.709637,67608,83590.32547,1.236396957,7.756494715,2022_1st6_Annual_Seq6
6/1/2022,SELL,OPT,PeakWD,27456,3674.7,585.51,1293494.4,20348565.6,213.5,300.389561,75152,231454.0455,3.079812188,15.73146787,2022_1st6_Annual_Seq6
6/1/2022,SELL,OPT,PeakWE,5120,2864.2,392.59,366617.6,5941915.008,171.1,127.294366,21900.8,49176.51612,2.245420995,16.20739159,2022_1st6_Annual_Seq6
1/1/2020,BUY,OBL,Off-peak,1538531,37424.6,-791.9,29526465.2,328715.745,6997,3271.954726,4445490.5,1714018.831,0.38556349,0.011132919,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,BUY,OBL,PeakWD,2076384,41328.5,-519.47,35224508.8,23285392.9,9494.4,6884.166929,6577376,4286925.166,0.651768299,0.661056568,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,BUY,OBL,PeakWE,837424,35050.7,-1317.2,13743526.4,1546502.208,9222.8,5005.528811,2977152,1689383.79,0.567449626,0.112525866,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,BUY,OPT,Off-peak,6865215,66645.4,9834.51,59176557.3,32830251.96,11779,30089.76384,7395450.3,4593427.545,0.621115329,0.554784757,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,BUY,OPT,PeakWD,14470752,98699.6,15132.05,106373446.4,81907795.9,11901.2,49705.22652,10696547.2,11729819.45,1.096598672,0.770002277,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,BUY,OPT,PeakWE,4272784,66507.2,9927.61,33066385.6,18716649.76,10370.5,35042.86464,3796737.6,3046144.945,0.802305892,0.566032526,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,SELL,OBL,Off-peak,474608,3374.6,1696.09,2847374.7,10130345.47,486,139.162639,259785.8,53758.53575,0.206934081,3.557784465,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,SELL,OBL,PeakWD,504160,2433.2,1664.09,2775305.6,12359728.7,269.8,629.05185,168204.8,709933.329,4.220648454,4.453465847,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,SELL,OBL,PeakWE,252032,2476.8,858.75,1285672,3596976.448,354.7,233.088332,109987.2,207699.1838,1.888394138,2.797740363,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,SELL,OPT,Off-peak,1646942,8785.5,6164.27,8378968.7,11391082.78,1224.4,2111.204221,864024.8,1423156.623,1.647124738,1.359485061,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,SELL,OPT,PeakWD,5196224,15543.3,8766.63,21700598.4,35150909.76,2238.5,3772.763172,2881091.2,5622264.37,1.951435751,1.619812925,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
1/1/2020,SELL,OPT,PeakWE,1155952,11757.9,5595.51,6119272,10499670.7,1853.9,2316.638494,901742.4,2139114.04,2.372200797,1.715836574,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,BUY,OBL,Off-peak,157702,13138.8,-764.05,3052108.1,1242730.159,2997,863.909744,698034,239337.0094,0.342872997,0.407171083,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,BUY,OBL,PeakWD,241248,18419.3,-677.09,5902457.6,1023095.776,5059.3,1393.536344,1619801.6,739893.9447,0.456780599,0.173333863,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,BUY,OBL,PeakWE,92592,13253.5,-759.86,1910001.6,1281711.168,4892.8,808.932672,704908.8,147805.3406,0.20968009,0.671052405,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,BUY,OPT,Off-peak,437130,28526.6,3127.33,6861718.8,5314126.456,6476,8233.885642,1518230.8,1166021.168,0.768013117,0.774459958,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,BUY,OPT,PeakWD,954208,49499,5130.8,16350937.6,14281659.46,6493.4,14539.07374,2106204.8,2759646.269,1.310245931,0.873445903,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,BUY,OPT,PeakWE,282784,27502.7,3659.48,4036596.8,3847240.192,6125.8,8329.83534,890748.8,1024947.981,1.150658841,0.953090037,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,SELL,OBL,Off-peak,32757,1152.6,265.93,274665,517301.541,192.6,130.287198,47227.3,48482.57484,1.026579433,1.883390825,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,SELL,OBL,PeakWD,44480,889.2,369.12,284544,650041.6,151.9,304.480641,48608,253512.2514,5.21544296,2.284502924,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,SELL,OBL,PeakWE,17280,1047.9,168.2,153158.4,189942.336,163.2,246.457917,24278.4,95785.37546,3.945291925,1.240169237,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,SELL,OPT,Off-peak,105328,3591.2,3665.4,833158.4,1718855.056,634.9,1288.847296,147296.8,174319.0455,1.183454396,2.063059145,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,SELL,OPT,PeakWD,232320,6329.9,3069.63,2025568,3332162.88,971.4,1149.586248,310848,479014.744,1.540993489,1.645051107,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
2/1/2020,SELL,OPT,PeakWE,73152,4670.1,2980.85,672494.4,871242.192,815.7,819.490594,117460.8,159774.7751,1.360239119,1.295538211,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,BUY,OBL,Off-peak,421643,22172.2,-1359.93,9657613.4,-913116.732,4887.2,2272.65532,1836548,2503716.586,1.363273155,-0.094548901,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,BUY,OBL,PeakWD,683360,29602.2,-1377.01,16848700.8,3414469.632,6543.8,4599.931528,3726016,4653985.949,1.24905152,0.202654773,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,BUY,OBL,PeakWE,216384,21225.9,-1760.69,4662115.2,-2599456.16,5433.3,2318.788605,1135451.2,1178614.005,1.038013791,-0.557570126,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,BUY,OPT,Off-peak,898044,28025.1,3887.89,9054976.5,7419296.034,5316.6,10405.6103,1824087.4,1567132.389,0.859132292,0.819361158,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,BUY,OPT,PeakWD,2099488,53536.9,7346.98,23838083.2,25236550.08,8412.9,21264.06211,4099718.4,4939298.654,1.204789737,1.05866524,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,BUY,OPT,PeakWE,589760,32481.1,4430.88,6132388.8,5296144.848,7440.6,11995.3521,1457835.2,1007586.51,0.691152546,0.863634877,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,SELL,OBL,Off-peak,71787,1879.2,159.61,550562.4,618046.532,305.2,-87.557926,82200.4,98859.35826,1.20266274,1.122573085,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,SELL,OBL,PeakWD,128128,1780.2,764.26,806396.8,2108962.592,267.5,720.333858,112006.4,863201.5922,7.70671669,2.61529137,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,SELL,OBL,PeakWE,40864,1511.5,328.87,273985.6,457171.424,166.2,178.12157,27734.4,96126.74105,3.465975145,1.668596539,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,SELL,OPT,Off-peak,139516,3799.8,4092.65,1008164.2,2687387.995,930.3,1698.993055,259064.1,469293.1191,1.811494218,2.665625297,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,SELL,OPT,PeakWD,349536,7303.9,7216.01,3324624,7906338.304,1539.3,2278.137034,605305.6,1579035.768,2.608658781,2.37811503,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
3/1/2020,SELL,OPT,PeakWE,112656,5406,6663.62,1059126.4,1742302.48,751.8,1674.980192,114944,256960.5579,2.235528239,1.645037344,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,BUY,OBL,Off-peak,390704,14082,-575.3,4399616,1778658.976,3862.5,1141.722483,1253570.4,981715.4138,0.783135446,0.404275959,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,BUY,OBL,PeakWD,479840,18991.2,-160.81,7935446.4,5158539.68,5232.7,2066.398972,2170902.4,2645425.012,1.218583116,0.650062948,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,BUY,OBL,PeakWE,207872,17229.7,-515.64,2832484.8,1426268.592,5012.3,1508.115836,768857.6,588493.3747,0.765412704,0.503539716,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,BUY,OPT,Off-peak,442008,23675.7,3076.41,6119268,5697178.496,4318.5,9222.287868,1089453.6,1238054.728,1.136399685,0.931022877,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,BUY,OPT,PeakWD,1129312,42314.9,5501.94,15945075.2,17241251.23,5630.9,16899.55174,2115670.4,3333562.724,1.575653147,1.081290054,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,BUY,OPT,PeakWE,254176,25163.1,3522.41,3390099.2,3577553.776,5269.5,9742.000013,704134.4,755694.0907,1.073224218,1.055294717,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,SELL,OBL,Off-peak,49256,1432.9,144.66,355040.8,297759.376,197,59.893814,47280,121750.4309,2.575093715,0.838662419,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,SELL,OBL,PeakWD,87936,1485.1,727.02,530979.2,1281561.376,215.7,589.919794,76758.4,374948.6151,4.884789354,2.413581127,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,SELL,OBL,PeakWE,21440,1421.6,282.49,184411.2,297058.512,124.3,303.749152,16121.6,110074.5662,6.827769341,1.610848538,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,SELL,OPT,Off-peak,101608,4137.6,3022.94,998977.6,1803929.28,1106.9,1465.127484,265656,262284.3846,0.987308341,1.805775505,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,SELL,OPT,PeakWD,281280,7679.7,4057.1,2732889.6,5341499.584,1358.2,1697.813954,479900.8,903947.2431,1.883612703,1.954524465,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
4/1/2020,SELL,OPT,PeakWE,70464,4732.6,3925.09,617416,1225997.168,1022.4,1330.547529,131688,156526.3164,1.18861488,1.985690633,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,BUY,OBL,Off-peak,349056,17978.6,-1242.44,5697620.8,217990.368,4147.8,1130.773149,1214606.4,385891.3529,0.317708974,0.038259894,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,BUY,OBL,PeakWD,583296,26649.1,-2231.03,11216886.4,-1928775.808,6389,2944.052389,2721587.2,2044351.436,0.751161468,-0.17195287,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,BUY,OBL,PeakWE,232688,22430.3,-2031.06,4758241.6,-1033275.792,6788.7,1989.88824,1438996.8,644782.3725,0.448077697,-0.217154966,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,BUY,OPT,Off-peak,635416,28512.3,3144.99,8207114.4,5917836.504,4414.5,9321.856711,1170444,1160181.878,0.991232283,0.721061778,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,BUY,OPT,PeakWD,1546368,55441.1,5191.37,20848326.4,19052670.24,5893.9,19703.07447,2076022.4,2689851.749,1.295675687,0.913870489,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,BUY,OPT,PeakWE,573072,36431,3404.9,7382467.2,6286118.368,5919.5,11740.79141,1112462.4,1114827.809,1.002126282,0.851492895,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,SELL,OBL,Off-peak,57008,1337.3,176.98,379266.4,388670.856,353.2,-82.570547,101177.6,113166.6515,1.118495117,1.024796439,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,SELL,OBL,PeakWD,76800,1188.8,536.75,485804.8,1369764.736,336.5,329.148546,129222.4,636782.4894,4.927802683,2.819578432,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,SELL,OBL,PeakWE,34992,1094.9,286.35,224548.8,354374,203.7,309.281604,44465.6,256405.2565,5.766373477,1.578160293,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,SELL,OPT,Off-peak,116432,3602.7,2470.16,921021.6,2146563.04,947.7,1424.109701,240933.6,210115.3485,0.872088196,2.33063268,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,SELL,OPT,PeakWD,257280,5502.9,3916.15,1844739.2,4565890.976,1228.2,2244.637169,397072,872097.9255,2.19632189,2.475087522,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
5/1/2020,SELL,OPT,PeakWE,106528,5523,3876.12,1010742.4,2368748.032,1098.3,1848.883546,197217.6,307597.1491,1.55968407,2.343572439,2020_1st6_Annual_Seq1 (Transaction Adjustment Period)
